uid,participantid,age,gender,Vox,Set
1c5275d0-ea61-4e35-b91b-74e16f1b666e,id00948,25.0,m,Vox2,dev
d469436e-4ea8-4b74-ae01-4e989336c349,id00948,25.0,m,Vox2,dev
4fbef623-d483-46a2-be19-9590f496abe5,id00948,25.0,m,Vox2,dev
1c2d1f1d-ff47-4dca-bf6d-29cff9bc39c8,id00966,25.0,m,Vox2,dev
471161a3-65ee-4f0e-8582-2f85c2af44d1,id00966,25.0,m,Vox2,dev
d7f4ee71-1006-4462-8fdf-346c0acf03c1,id00966,25.0,m,Vox2,dev
2281ee9c-e61c-43a4-aff1-d50bcb2f48d6,id00966,25.0,m,Vox2,dev
a1f45031-a6ab-4c4e-b7b1-0a5257c3b79a,id00966,25.0,m,Vox2,dev
946f3a4b-7dba-4d63-a2e7-7c1323143148,id00966,25.0,m,Vox2,dev
a10ad814-a61f-4200-8ec5-67aeb6fd6d99,id00966,25.0,m,Vox2,dev
ca7dae63-26de-4296-90e8-31ebf8b61ea9,id00967,50.0,m,Vox2,dev
8bcd6b58-b9ba-44f6-bfc8-d73683a0f729,id00967,50.0,m,Vox2,dev
f3a17766-0f0e-4c2b-9bab-789211dfe0ae,id00969,51.0,m,Vox2,dev
3a5231cd-1d5e-42d2-8773-3f923fd27200,id00969,51.0,m,Vox2,dev
44c4d48f-25ac-4570-8053-8c1f865f2360,id00981,21.0,m,Vox2,dev
eaf6407e-6a42-4c2a-aa29-9d2baee570c1,id00984,62.0,m,Vox2,dev
cde1f3a1-120f-4302-a032-7b3d0c184c7f,id00984,62.0,m,Vox2,dev
bfb25adc-65f8-45a0-b0a9-0e2b45be0ffb,id00984,62.0,m,Vox2,dev
7e8cab8d-ac2f-4526-b45f-d5ba47272ab6,id00984,62.0,m,Vox2,dev
131c7f1f-6cbc-46ab-ac6c-4a9cbf7da6e0,id00984,62.0,m,Vox2,dev
70559c29-caa1-4107-a9d4-7551771193ca,id00984,62.0,m,Vox2,dev
8123e21e-6785-4811-9378-6a211ebe99c7,id00984,62.0,m,Vox2,dev
3bb811a7-c3d2-4772-aff0-bbbf585d9dac,id00984,62.0,m,Vox2,dev
f57fc70a-7266-4443-b673-16aa0929e102,id00984,62.0,m,Vox2,dev
f5ba0e48-57a3-4646-a756-2948adf25131,id00984,62.0,m,Vox2,dev
e129ee36-93fe-47ac-abe9-7fec42b16a3b,id00984,62.0,m,Vox2,dev
ce02848a-290f-4ab7-bde2-cb2485135962,id00984,62.0,m,Vox2,dev
f4aa2ca4-a446-443b-9ab4-b9c2e90456f0,id00984,62.0,m,Vox2,dev
6fda07aa-dc6e-48a2-82a1-30bc77fcad2b,id00984,62.0,m,Vox2,dev
b9401c95-4e7a-4c61-b176-473683ae773f,id00984,62.0,m,Vox2,dev
5baf0d8b-3bda-4e5a-8cc4-6ce08548187d,id00984,62.0,m,Vox2,dev
05e7bb9d-e8ec-465b-b37d-61a6309d4232,id00984,62.0,m,Vox2,dev
1fafc9e4-1308-4ab7-9955-a4c8c4ef6ac2,id00984,62.0,m,Vox2,dev
40e945be-9151-47a2-b90f-f36d14ec7b4c,id00984,62.0,m,Vox2,dev
1f92bb1a-f0b3-414e-a434-3d86003d480c,id00984,62.0,m,Vox2,dev
c332f6c9-5244-43ea-8cf8-90645d905aee,id00984,62.0,m,Vox2,dev
f4c5aa95-b392-4cdd-b84b-1f67252c4208,id00984,62.0,m,Vox2,dev
66fd96aa-c265-4547-b1ce-fab8f432f472,id00990,57.0,m,Vox2,dev
5af9b1b5-f2a7-49cf-a28f-e8846dc26af4,id00991,30.0,m,Vox2,dev
8612aebb-a7f1-4ac4-ae32-2e59e01b0f63,id00991,30.0,m,Vox2,dev
7b8658ef-f1d2-4bac-8830-cb5cf7cf8b20,id00991,30.0,m,Vox2,dev
078ecce2-c84c-4c5e-b6e6-74eaef467c3f,id00992,60.0,m,Vox2,dev
f26691f1-9d6b-4c3b-9a7b-eee03b330cfe,id00992,60.0,m,Vox2,dev
ca6d9412-b283-4d8a-bd5b-8daebd08d611,id00992,60.0,m,Vox2,dev
49aa52fc-b991-4b73-879d-31677ed2e684,id00992,60.0,m,Vox2,dev
618c1984-36ea-479f-a3e8-d93660aca06f,id00992,60.0,m,Vox2,dev
f4736a9c-12f5-4157-89da-3647ce188cc5,id00992,60.0,m,Vox2,dev
9ef7a817-2aaa-4277-aeb5-065544290633,id00992,60.0,m,Vox2,dev
92c77217-2dc4-4a63-a916-d3b41a751b26,id00992,60.0,m,Vox2,dev
4f94c6a1-03a4-4a29-b640-3628128712cd,id00992,60.0,m,Vox2,dev
b0640ec3-fd87-4036-a776-a1319d9eaed9,id00992,60.0,m,Vox2,dev
6e6c847e-2769-4798-bc8b-a974868a8886,id00992,60.0,m,Vox2,dev
e0bf1515-8489-401a-8f3c-f05f60cba379,id00992,60.0,m,Vox2,dev
490407c4-3d12-4e59-9d6b-e5031c5d4e26,id00994,62.0,m,Vox2,dev
8649d2b6-75f5-4ba6-89c7-3992aa974690,id00994,62.0,m,Vox2,dev
eae65e7b-feb9-4e75-a70f-a26f7ae76a16,id00994,62.0,m,Vox2,dev
dde341e1-66c9-4bfa-a34d-77277f7977aa,id00995,30.0,m,Vox2,dev
40a17149-dd91-4d0d-b9ae-d7d1860104b3,id00995,30.0,m,Vox2,dev
9544e2d9-6461-479b-aadb-c19f8fbc38d3,id00995,30.0,m,Vox2,dev
14373c1e-099e-4f77-92df-6eccbd56b7fb,id01011,56.0,f,Vox2,dev
378df074-56d4-4496-930b-6bc90e2e9ff8,id01011,56.0,f,Vox2,dev
f7da2e81-efaf-4e16-ae64-bd48d88e231f,id01011,56.0,f,Vox2,dev
02c0bcdc-5d5f-4431-bd39-02fa9c3dc22a,id01011,56.0,f,Vox2,dev
ca790410-0b9c-43f6-b47a-61eb01c5bdaa,id01011,56.0,f,Vox2,dev
6d21fc1c-e8ae-4e95-9b9d-f6bcc93b33ed,id01011,56.0,f,Vox2,dev
31a21428-e343-41a0-aa81-f9ad31a15bfe,id01011,56.0,f,Vox2,dev
5c08b6c1-256e-4e76-8dd4-03f535a9a328,id01011,56.0,f,Vox2,dev
5377e0ad-64ce-46a6-8fab-d7cec1f6e0a7,id01011,56.0,f,Vox2,dev
6821feb2-16cb-450c-8ae1-a2e13996212b,id01011,56.0,f,Vox2,dev
f6ad21b9-e420-44de-91bf-bc9b1f6da522,id01011,56.0,f,Vox2,dev
8d3ef9c7-a21c-4bb0-8a18-e48c12e042da,id01011,56.0,f,Vox2,dev
f9e9132b-6fce-4058-8777-3cc02a9bb08c,id01017,30.0,f,Vox2,dev
55b27c84-a8ed-4c99-bb1b-20584dbe1c20,id01017,30.0,f,Vox2,dev
27ebdac4-a2c2-4ab4-a6eb-d9d511d0ec2a,id01017,30.0,f,Vox2,dev
24a95051-93af-4342-bae7-e7a926ba5ce6,id01017,30.0,f,Vox2,dev
1c0a837a-57d0-4154-9c26-7abdff465e8e,id01017,30.0,f,Vox2,dev
e1e78f78-f863-495c-8ae9-6ef3b36d241b,id01017,30.0,f,Vox2,dev
4b409467-1442-4a90-b289-1f0c5f0f5678,id01017,30.0,f,Vox2,dev
d7b45d52-16f8-4dcf-ac79-52fb119b7f4b,id01017,30.0,f,Vox2,dev
ec840396-f5f9-4c31-8452-0e6788746ae3,id01017,30.0,f,Vox2,dev
5c22406c-f093-4ced-89f7-de84df0b0346,id01031,38.0,f,Vox2,dev
8eafbff7-1974-4fea-8dce-6fee6b638a12,id01040,48.0,m,Vox2,dev
fb8909c5-a514-4942-806f-a6f6e88c3866,id01040,48.0,m,Vox2,dev
10b860df-97ce-4636-8f9a-fce573884c80,id01040,48.0,m,Vox2,dev
5e8e3642-23e5-444c-9f6d-03df9d505d5b,id01040,48.0,m,Vox2,dev
b89ed165-032f-4769-b8a4-5a52c06c310a,id01040,48.0,m,Vox2,dev
26e5370c-a4f9-4826-b832-0929966766e5,id01040,48.0,m,Vox2,dev
f4e4de7b-45db-4b67-bc70-b57fc11a9633,id01040,48.0,m,Vox2,dev
614ed450-ec0d-4f64-83e5-399e991cf779,id01040,48.0,m,Vox2,dev
9fb06906-22fd-4731-b170-25ea20b0f4f4,id01052,49.0,m,Vox2,dev
b3fbeb81-cb09-4f75-9a94-49817d90bf26,id01052,49.0,m,Vox2,dev
2aa6517a-ff00-4c81-8196-06432a96c2c0,id01052,49.0,m,Vox2,dev
78216caa-6ed7-43ac-bc74-30359747abe5,id01052,49.0,m,Vox2,dev
7cdcec21-2600-4798-aaa3-a8d523d116d7,id01052,49.0,m,Vox2,dev
7c6d5136-eb5c-4913-becb-1e725096f9b8,id01052,49.0,m,Vox2,dev
9f4b5dd8-163c-4e8d-8403-bb27c8fc42cd,id01056,46.0,m,Vox2,dev
aa595731-398c-4017-afaf-b38b33736575,id01056,46.0,m,Vox2,dev
f665f546-a3e8-4838-aee6-388e701e966f,id01056,46.0,m,Vox2,dev
9f4a2639-695c-4c21-a97f-bde94a94d16e,id01060,48.0,m,Vox2,dev
318b314d-1312-4c5b-bead-83bebd4b5ed1,id01060,48.0,m,Vox2,dev
77145940-931d-42c9-b93e-18f3b6e020f6,id01060,48.0,m,Vox2,dev
5a246eb4-f3f4-4ac3-936d-6068189d40de,id01060,48.0,m,Vox2,dev
d48ce5a4-c668-419c-8407-651f6063ef23,id01060,48.0,m,Vox2,dev
3c0074c5-6f9e-4988-8340-4ac3ca91ac55,id01060,48.0,m,Vox2,dev
eb2d77b0-1228-4a3c-8942-a2aa63cf5eed,id01060,48.0,m,Vox2,dev
772c76d1-788d-4e87-8703-88cca38fa61f,id01066,53.0,m,Vox2,test
7e7db3bd-f406-47d2-a42e-d538e4704a50,id01066,53.0,m,Vox2,test
664edce7-f885-42d2-8428-b0da77684baa,id01066,53.0,m,Vox2,test
cf151d90-dbdf-4a73-8ee3-357ae1452998,id01067,26.0,m,Vox2,dev
d0188e7b-0b32-4ebc-9d2b-910033fd7698,id01067,26.0,m,Vox2,dev
7bafbecd-0ac8-4b7a-96cf-69c6fd6692ca,id01067,26.0,m,Vox2,dev
7904c7a0-5ca8-4c4a-87ca-d843db314dec,id01067,26.0,m,Vox2,dev
1a003c49-36ee-426e-9339-aaf748f050d6,id01067,26.0,m,Vox2,dev
c6024444-9025-4e5c-88a4-2090b2cd1f6e,id01067,26.0,m,Vox2,dev
f4585d8f-b68c-4124-9c31-79addf1f0893,id01067,26.0,m,Vox2,dev
850924fc-edd4-4713-a176-dabc5a579705,id01067,26.0,m,Vox2,dev
16e13893-c612-4ee7-af26-9af8460b39f4,id01073,38.0,f,Vox2,dev
2123a6f7-801b-45d9-83ba-63e4ab4b22eb,id01073,38.0,f,Vox2,dev
3a9c1fb0-a282-42a3-8382-e0ad23b64e81,id01073,38.0,f,Vox2,dev
ed5cc56f-a3b8-4c51-91af-4c42c9cc0d07,id01073,38.0,f,Vox2,dev
786de5cc-858f-46a2-92a7-16bde0524d6d,id01073,38.0,f,Vox2,dev
ec7f6551-5006-4de8-90f4-3d93fb9d456b,id01073,38.0,f,Vox2,dev
96da1f36-252d-4c0f-82c1-0f7b380f5b25,id01073,38.0,f,Vox2,dev
83ee0722-692d-45f9-94b8-eafdb106207e,id01073,38.0,f,Vox2,dev
51277f10-f9bf-47ad-8388-115233a43797,id01073,38.0,f,Vox2,dev
39f9e8b5-ac94-4540-9d72-b91428bc4f3f,id01073,38.0,f,Vox2,dev
1ad2a629-e174-4d89-91f0-e0d95e06f41d,id01073,38.0,f,Vox2,dev
57605d84-2f35-47fc-98d4-fe5f7be122d6,id01073,38.0,f,Vox2,dev
958389c5-5b06-4583-870f-568edd08d6d6,id01073,38.0,f,Vox2,dev
8e9a3341-2a90-4027-a54e-76b28bd6fbc6,id01073,38.0,f,Vox2,dev
57f86e92-cab4-4ad6-8f07-bf1906d14309,id01073,38.0,f,Vox2,dev
4804d676-32be-4bbb-83ab-a182b876fb41,id01073,38.0,f,Vox2,dev
9a2c10f5-e9f7-4b94-944a-c9e0fcb908e7,id01075,36.0,f,Vox2,dev
d620471b-b464-4852-a4e9-f3f678da7e96,id01075,36.0,f,Vox2,dev
3b22d7e0-6301-4dd8-bd4e-a395341bcd4c,id01075,36.0,f,Vox2,dev
4da8ede3-0022-4f73-95a2-50d13b9605b0,id01075,36.0,f,Vox2,dev
def78fe8-a0ed-4190-b8e8-086bb7c2b6df,id01075,36.0,f,Vox2,dev
67786631-1fc5-4cbf-970e-b8db9d7acb7d,id01075,36.0,f,Vox2,dev
c9301ab6-8282-4d4b-9b78-a6eced5e3e78,id01075,36.0,f,Vox2,dev
ce4ff424-f46c-48e2-b162-4e30ce25c49a,id01075,36.0,f,Vox2,dev
01d3d360-5e8c-452a-8860-2124923344b4,id01075,36.0,f,Vox2,dev
4fbdb79a-2447-44fd-b7dc-cd6358d4fa35,id01075,36.0,f,Vox2,dev
8d870f73-14da-4623-925e-84ad68d917ba,id01075,36.0,f,Vox2,dev
a2ae2fe1-68f5-4faa-b4e3-e2f1561ea436,id01075,36.0,f,Vox2,dev
67205dc9-0e41-4350-87a6-76fe3891658b,id01075,36.0,f,Vox2,dev
c897d396-80f2-4389-87fa-2cfdaa798bb1,id01075,36.0,f,Vox2,dev
89111054-9c16-4f4a-b1fc-1dad40924f08,id01083,29.0,m,Vox2,dev
287d5a9c-0921-4f2e-bafd-e53cf87faf5b,id01083,29.0,m,Vox2,dev
d83b0e08-66c4-49cd-8cd1-55c69c052627,id01083,29.0,m,Vox2,dev
43bae70e-ad30-4b8d-97a0-60846a2561ff,id01083,29.0,m,Vox2,dev
e4e3f634-a13d-4850-aafc-d0667ebb2a3e,id01083,29.0,m,Vox2,dev
c8e1a643-2f43-4b91-bddc-3bae8e0405a5,id01083,29.0,m,Vox2,dev
4ea3e4d2-4656-487f-adaf-de1dd222c947,id01083,29.0,m,Vox2,dev
d7241a8a-0ebe-46bf-a29b-2f46dd89f04c,id01083,29.0,m,Vox2,dev
33d92211-648c-42e7-b362-eb69ca530356,id01100,63.0,m,Vox2,dev
77aa7441-9962-49d0-8b01-85f93603909c,id01100,63.0,m,Vox2,dev
2535a67c-cba0-4508-b31e-774ff5eacf85,id01100,63.0,m,Vox2,dev
944f916f-65ef-45b4-a823-969989c19665,id01100,63.0,m,Vox2,dev
889f23d1-4cdd-440e-9a90-bbaba7639d84,id01100,63.0,m,Vox2,dev
ed6ff6e7-f7a7-4f70-a19e-ab0cb1d43e1b,id01100,63.0,m,Vox2,dev
7ed8754d-8b92-46ed-ab47-694b04707e36,id01100,63.0,m,Vox2,dev
377ff7a9-36a6-424c-b8cb-af218d44c0c3,id01100,63.0,m,Vox2,dev
2d48fe7c-7454-472b-bd78-79d0b00d29ce,id01100,63.0,m,Vox2,dev
ae7cd705-132f-44b7-946a-b4c2d548b151,id01100,63.0,m,Vox2,dev
e2d333b0-80d5-4d7a-90e3-720b57d1411f,id01100,63.0,m,Vox2,dev
f75adf47-6735-41f2-9e1b-8d61c2903079,id01100,63.0,m,Vox2,dev
99184861-2004-486f-a849-49fb1f3c54da,id01100,63.0,m,Vox2,dev
a8683bee-8015-4054-9ba3-ac7da7125bae,id01100,63.0,m,Vox2,dev
e8165c4e-29ec-4a27-bccd-18a42b5633cc,id01100,63.0,m,Vox2,dev
d59be3c7-b530-4aef-b3c9-a99381177997,id01100,63.0,m,Vox2,dev
0cc97a1c-8950-4913-b598-38914df9056f,id01100,63.0,m,Vox2,dev
68503b7f-947e-4247-a86d-32a6d69bfbe3,id01100,63.0,m,Vox2,dev
6115ce15-8897-4242-8410-84f75d36c977,id01100,63.0,m,Vox2,dev
d685e83e-4eda-4024-af5c-a351d42bd2fc,id01100,63.0,m,Vox2,dev
42b62a32-2285-4c01-8fdc-b98bcaae4c92,id01100,63.0,m,Vox2,dev
55b04871-90d1-45e0-829e-0ec812088cad,id01100,63.0,m,Vox2,dev
102a945b-4eac-4b2b-8333-ce19edd7a85a,id01100,63.0,m,Vox2,dev
63d71514-b3bd-4d19-ac16-ec7cfccae068,id01100,63.0,m,Vox2,dev
8b9347f9-820a-4b78-b1b8-55c9ec267670,id01100,63.0,m,Vox2,dev
f4b75b41-2304-4ce1-b856-b5f59c95d0ae,id01100,63.0,m,Vox2,dev
7a21a665-e714-4f20-939a-0b29631edd5f,id01100,63.0,m,Vox2,dev
a38e732b-d954-4ea8-a21f-65b6721c68f6,id01100,63.0,m,Vox2,dev
432eb34a-a80a-44e7-b459-511100cfacee,id01100,63.0,m,Vox2,dev
30f2a764-edc6-4ab7-9b76-64557d013773,id01100,63.0,m,Vox2,dev
928e86fc-98eb-41c4-82e8-a3819fd8aed3,id01100,63.0,m,Vox2,dev
f8a0edf8-6da8-4c4b-bd10-fa3a1060d9f8,id01100,63.0,m,Vox2,dev
00154494-6168-4094-854f-bc9c1004425a,id01100,63.0,m,Vox2,dev
54b2e473-bc24-49ce-9501-69b84e182c43,id01100,63.0,m,Vox2,dev
89fcd529-4591-4ad1-8916-c8c870cddbb5,id01100,63.0,m,Vox2,dev
d8974fee-3bd4-4b85-9a6f-7c54d79c5157,id01100,63.0,m,Vox2,dev
1cccadf0-81af-4dd1-bf85-8711f23bd08b,id01100,63.0,m,Vox2,dev
5663dce4-2060-4403-bffc-e52dd41fbdba,id01100,63.0,m,Vox2,dev
146b9e43-ad51-4996-ac13-f54f98162646,id01111,62.0,m,Vox2,dev
9b871fc8-c2d7-4f15-9bce-7d36320d1b3e,id01111,62.0,m,Vox2,dev
7ec73185-cded-4998-b288-7629c531cf42,id01111,62.0,m,Vox2,dev
56d35612-8dd6-4bf7-8f2b-3b2abe34b53c,id01111,62.0,m,Vox2,dev
06c9bfd2-39f9-441a-8a8d-b2d53c64d804,id01111,62.0,m,Vox2,dev
f7bfc946-f83f-45d0-9559-9bd897a900e5,id01111,62.0,m,Vox2,dev
bd9ee57a-d372-402f-b057-6867f234579d,id01121,42.0,m,Vox2,dev
be57986a-d06e-45eb-9256-ed06f31b8118,id01121,42.0,m,Vox2,dev
54b71996-8720-49b9-9442-9cbfca81199f,id01121,42.0,m,Vox2,dev
7989b55b-7e23-4b19-a42d-4ad03e2a25bf,id01121,42.0,m,Vox2,dev
2054c53a-5958-493d-ae51-dcfd5068c58a,id01121,42.0,m,Vox2,dev
b88fa2e9-7265-43e7-94ba-82ac16c73c87,id01121,42.0,m,Vox2,dev
69331176-fb27-47aa-9c76-c3c13cffcce2,id01121,42.0,m,Vox2,dev
284ad81e-d18b-4b7f-baaf-a8978f096177,id01121,42.0,m,Vox2,dev
4b4552b3-2471-491e-a9bf-c9efec603c0c,id01121,42.0,m,Vox2,dev
76ab3a73-f5f3-410e-9a9e-c126be8d498c,id01122,61.0,m,Vox2,dev
5bd5bc27-0e54-48a6-8c99-62af98319939,id01129,59.0,m,Vox2,dev
84b98eae-f2e9-4207-9079-31c65ab2e27a,id01129,59.0,m,Vox2,dev
6cd5fc08-165c-43c3-9291-9210ebe38e14,id01129,59.0,m,Vox2,dev
a245d8ef-6d14-4997-924b-d9b32c383ddd,id01129,59.0,m,Vox2,dev
84269e0d-f329-41cf-b884-68e1e13d6037,id01129,59.0,m,Vox2,dev
a74036a0-d4bd-45b3-ae1f-71d58b62cbda,id01129,59.0,m,Vox2,dev
742129b4-d135-4479-919b-600c092c934c,id01129,59.0,m,Vox2,dev
b88fe639-2c4a-4a2a-b833-00990f18fd21,id01129,59.0,m,Vox2,dev
0daf7931-bcfb-47dd-96df-a057ece5262c,id01129,59.0,m,Vox2,dev
01171f5e-542f-4483-94aa-d2f69b35000f,id01129,59.0,m,Vox2,dev
57698b2b-6530-4fe4-9a18-c9117edb137e,id01129,59.0,m,Vox2,dev
9b64c5ab-8dc8-4dcb-bc93-f9705550b9dc,id01129,59.0,m,Vox2,dev
45172226-3530-43a6-b2d7-22f35848be79,id01129,59.0,m,Vox2,dev
1ca7c310-4977-4caf-ac57-bad094c0fba0,id01129,59.0,m,Vox2,dev
e13134ff-a35a-4de2-8867-5171a831180d,id01129,59.0,m,Vox2,dev
85844ebf-2f03-440d-9198-d02c91d5e765,id01129,59.0,m,Vox2,dev
55dc409d-234f-43b4-9ca7-1b168dba74a5,id01129,59.0,m,Vox2,dev
6d67e199-25de-47da-9b92-95a273d3757c,id01130,69.0,m,Vox2,dev
1e040a6e-dc0f-4405-af71-8448bfba1bb3,id01130,69.0,m,Vox2,dev
06fb9059-2c1a-4f12-bb5f-380f0b2bc8ee,id01161,32.0,m,Vox2,dev
02d6b60e-b5c8-40f1-84a7-dffba5066aac,id01163,55.0,m,Vox2,dev
83dda2c8-202c-42be-983f-3eca990a5a8d,id01163,55.0,m,Vox2,dev
9c3fff32-bbf7-4668-8a82-24f31153c41d,id01163,55.0,m,Vox2,dev
b7c18cc7-3a28-439b-993a-d705cbe5c468,id01163,55.0,m,Vox2,dev
37a4c9ab-0bd3-4a80-8c82-e1ed0a5c43fd,id01163,55.0,m,Vox2,dev
d8edafdc-3c0c-400d-9490-08391a92afd0,id01168,24.0,m,Vox2,dev
257dfe9f-1f1f-49f4-9ac1-7a566f2123d8,id01168,24.0,m,Vox2,dev
14f75768-f01c-495c-9348-1593e164fc15,id01168,24.0,m,Vox2,dev
6c3d2736-c347-49ea-8f03-eba245420b84,id01168,24.0,m,Vox2,dev
a10c9323-5c3b-40d1-b6a8-3aa497bce016,id01168,24.0,m,Vox2,dev
40773b91-d84b-4895-80ce-61c891d69dff,id01168,24.0,m,Vox2,dev
305c1468-2646-411d-bcd2-cb261a6d29c7,id01168,24.0,m,Vox2,dev
98ddb864-bc94-4873-af3f-c6185ced3f7c,id01168,24.0,m,Vox2,dev
36c8ff44-0924-4d2f-a53a-fc879760d279,id01170,20.0,m,Vox2,dev
0e2275cd-3cbc-4b4e-aa2a-5e1ef4f84442,id01170,20.0,m,Vox2,dev
118290f9-a60f-4cb1-bfe5-e0ad7d2bf93f,id01170,20.0,m,Vox2,dev
95532eaf-6a68-443a-9c1e-e0fe26199774,id01170,20.0,m,Vox2,dev
1dfc5eb9-6abc-47bc-91ec-a7dd505d3f40,id01172,36.0,m,Vox2,dev
f00955c2-b741-4d39-99e7-172790010d88,id01173,25.0,m,Vox2,dev
56ab7e85-367a-4d98-802d-d0f194a0b55a,id01182,28.0,m,Vox2,dev
ce896994-99a1-4658-89a8-988dbeb451ce,id01184,32.0,f,Vox2,dev
d7fdbe7a-3ded-4b5d-ad8f-48fc1eb608a0,id01184,32.0,f,Vox2,dev
bf550cdb-712c-4550-9d33-5a6dcb89b487,id01184,32.0,f,Vox2,dev
cd366bbc-123e-4604-87ee-977bc3d1bf97,id01184,32.0,f,Vox2,dev
cc2a3d7a-b39e-4ad7-8a1e-31b6ca81acd6,id01184,32.0,f,Vox2,dev
4cfe2f02-dc8d-4b0c-a559-dfd66bc1e5ec,id01184,32.0,f,Vox2,dev
b8b53e14-b710-4a8e-affb-24d685a9f939,id01184,32.0,f,Vox2,dev
e8a71b70-af3f-4710-8bd0-13e1c22eb5cb,id01184,32.0,f,Vox2,dev
4eef5a30-e2ba-41b6-9cea-2c1103d99b57,id01184,32.0,f,Vox2,dev
097fd9f3-6f83-478b-854e-7aa9c4971058,id01184,32.0,f,Vox2,dev
13104768-002f-4458-9298-783f4402ec00,id01184,32.0,f,Vox2,dev
ee846fbc-b1e5-48ac-b0d0-11cafdf09a5f,id01199,41.0,m,Vox2,dev
e31b7afd-4fee-41f7-a413-ee501cf360fc,id01199,41.0,m,Vox2,dev
4ae6786e-2922-4fd9-a469-d1c485571912,id01199,41.0,m,Vox2,dev
bbe02823-97e5-468a-95c8-f92e422ae67c,id01199,41.0,m,Vox2,dev
147c82d6-03b5-4aff-8836-6e6a773ee111,id01199,41.0,m,Vox2,dev
d580d270-5965-47d3-afa3-2179b2a42d02,id01199,41.0,m,Vox2,dev
d575dc78-96f7-4871-9c21-39472b12eae5,id01199,41.0,m,Vox2,dev
62604808-ae98-4fd3-ad90-093f11aab87d,id01199,41.0,m,Vox2,dev
ee57cc3a-abaa-429f-b015-675ff44b97b2,id01199,41.0,m,Vox2,dev
5b332dc9-5988-454e-8a99-77d0ba6c2338,id01199,41.0,m,Vox2,dev
226592be-f00c-4a25-a5c0-51602540e4ae,id01201,33.0,m,Vox2,dev
b03384bf-1688-41bd-8749-119fdcfa02d2,id01201,33.0,m,Vox2,dev
ed151aba-2de0-4340-a646-e7eb452e459a,id01201,33.0,m,Vox2,dev
01a8405d-14c6-456d-9ae3-38dc6cd31fba,id01201,33.0,m,Vox2,dev
eccc84c1-8464-4116-a9d7-8a64a94586fc,id01201,33.0,m,Vox2,dev
04cbd696-b321-4175-8561-6fbeaf153eab,id01201,33.0,m,Vox2,dev
4542001c-8daf-4019-a2ed-d562637d79c4,id01203,51.0,m,Vox2,dev
5dcd890c-af67-4ee7-b60f-3471566c9976,id01203,51.0,m,Vox2,dev
601dbeb3-d425-477d-b990-29c2c02ff7d2,id01203,51.0,m,Vox2,dev
56063a0b-efac-41a8-ad3f-ee8dc4533699,id01203,51.0,m,Vox2,dev
aa61978e-1cee-4f7f-ab2b-887e1b6907e0,id01203,51.0,m,Vox2,dev
81464550-e520-4648-92eb-2067879d471c,id01205,30.0,m,Vox2,dev
9e466d2c-d466-4197-8760-8943a1e38d33,id01205,30.0,m,Vox2,dev
18ae28c0-1ebd-4a4a-8410-95b232995b20,id01205,30.0,m,Vox2,dev
6812c17e-bd41-476e-ba4e-f3d7ebbf600b,id01205,30.0,m,Vox2,dev
ab66665a-eff1-411c-9bf1-28308ae4ce3e,id01206,68.0,m,Vox2,dev
1d26f79a-fdcd-45b7-a4f5-c959b0873a42,id01206,68.0,m,Vox2,dev
6d4a1c06-192e-43d4-b52a-62685319ac67,id01206,68.0,m,Vox2,dev
de1785f3-4b48-417d-afdb-5610209b38ed,id01206,68.0,m,Vox2,dev
7fc9b7ff-208e-4c19-8066-d9be48dcf66b,id01206,68.0,m,Vox2,dev
7877f2d1-916b-4597-9214-38e69c53e6f0,id01206,68.0,m,Vox2,dev
4ad3e3e3-3277-4885-b872-0ec38916fd0a,id01206,68.0,m,Vox2,dev
5ab553a2-79fe-4977-9b26-7dd923091df9,id01206,68.0,m,Vox2,dev
0a01d6b7-465d-4c03-9362-9945629122b2,id01206,68.0,m,Vox2,dev
e3f9339f-0652-41f6-a65f-14000a4abeb0,id01206,68.0,m,Vox2,dev
c4aca14f-b39c-400f-b5ab-4179e7027e26,id01206,68.0,m,Vox2,dev
beb61a50-debc-47ed-ae7c-e6364b195890,id01206,68.0,m,Vox2,dev
9ea1bb69-e4ea-49a1-834c-10a8bc9aa670,id01206,68.0,m,Vox2,dev
58947f37-c5ca-4f27-b9c5-578c29ea44ef,id01206,68.0,m,Vox2,dev
b14b9ef2-6c41-4f62-9b2a-fb4eccccc6ab,id01206,68.0,m,Vox2,dev
09f57ab6-447c-48c0-9047-8696ec57c2f7,id01206,68.0,m,Vox2,dev
45243277-c174-47cc-9336-f80e695a49aa,id01206,68.0,m,Vox2,dev
0be83ed4-094d-4b2c-942a-2647bcbf3ff5,id01206,68.0,m,Vox2,dev
c12a2448-f86d-4cab-b088-432a8b620ea0,id01206,68.0,m,Vox2,dev
f764b292-6518-4ad8-8bee-ff9197cae8cb,id01206,68.0,m,Vox2,dev
1cf37612-e5c7-451b-beb6-6a052474c94a,id01206,68.0,m,Vox2,dev
ab94c730-0349-4f96-8716-962647bde207,id01207,41.0,m,Vox2,dev
f84152da-79fb-4bdf-831d-2fb34be36d69,id01207,41.0,m,Vox2,dev
7b00ff36-9715-4c52-b2d9-d9439857e874,id01207,41.0,m,Vox2,dev
ef53c8ab-b28e-44cf-a252-fe882143366c,id01207,41.0,m,Vox2,dev
3c82a1fe-ce9d-4afa-b307-15f9f855c39b,id01210,32.0,m,Vox2,dev
